mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5879554748535156,0.15420396176606002,0.054597902297973636,0.005955783368426576,True,balanced,10,log2,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8102778380724984,0.818107353847269,0.8318582146352071,0.8449095719618716,0.8459772786704245,0.8302260514374542,0.014220864522073976,29
0.5698635101318359,0.04092523676574803,0.023528432846069335,0.004056714697379036,True,balanced,10,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8124701541133059,0.8183320648037403,0.8289732159037367,0.834293791453735,0.8373042391841241,0.8262746930917284,0.009453988485699366,53
1.4654587745666503,0.11700051120084139,0.05283346176147461,0.002770389909585124,True,balanced,10,log2,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8161601910136749,0.8192562792214853,0.8319705701134428,0.8370664347069696,0.8400717668594009,0.8289050483829946,0.009552291740066643,35
0.817228364944458,0.05798366544322445,0.027869987487792968,0.0048462945403305886,True,balanced,20,sqrt,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.799084726141379,0.814936029864811,0.8291363125656916,0.8421876698923563,0.8187814161606183,0.8208252309249712,0.014400953390920656,73
2.267325019836426,0.0837636770213254,0.06576857566833497,0.007078653725518338,True,balanced,20,sqrt,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8078503726213733,0.8305099488963792,0.8252147439382407,0.8431118843101011,0.8254859517099108,0.8264345802952009,0.011335799665091309,52
0.720225715637207,0.0340365534231881,0.02389082908630371,0.0019673650114130133,True,balanced,20,sqrt,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8121192388394471,0.8156101627342249,0.8331702366713784,0.8389402341343191,0.8358224133422436,0.8271324571443227,0.011041319759226474,47
2.0529085636138915,0.05387869088753421,0.057979154586791995,0.002438358482301178,True,balanced,20,sqrt,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8132732797916215,0.8262259432423616,0.8440107281359863,0.8444855206407886,0.8300403870180435,0.8316071717657604,0.011723856960594737,20
0.674738883972168,0.023162406129648292,0.02300601005554199,0.0029814720946935674,True,balanced,20,sqrt,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8174263801461543,0.825526439781088,0.8367293682722627,0.8498930810771628,0.8398829067030829,0.8338916351959501,0.011323210249373748,7
2.022263288497925,0.04667535502047358,0.05724244117736817,0.0019419766453338788,True,balanced,20,sqrt,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8174263801461543,0.8324453626182451,0.8434235801529484,0.8448225870754956,0.8293648487665979,0.8334965517518882,0.010032460840871898,8
0.6733086109161377,0.03269414536945434,0.0269411563873291,0.010537371520201658,True,balanced,20,sqrt,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8203096736849722,0.8257511507375593,0.8367293682722627,0.845047298031967,0.839083882964814,0.833384274738315,0.009043351942169308,9
1.963857889175415,0.04487238032567508,0.05958881378173828,0.0017656597381283522,True,balanced,20,sqrt,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8213479487736053,0.8286361494690297,0.8424993657352036,0.8457468014932406,0.8468344132260219,0.8370129357394201,0.01018238783373689,1
0.6368452548980713,0.02210226891268088,0.02489748001098633,0.0016930187784093482,True,balanced,20,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8069278633962811,0.8177086731180457,0.8291363125656916,0.8266137508607879,0.8023578464131098,0.8165488892707833,0.010536029601986598,82
1.9053523540496826,0.03432208580560551,0.06607880592346191,0.001683152608764912,True,balanced,20,log2,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7959699008754794,0.8187452430140263,0.8271755282519662,0.8363053169511798,0.8097379202138478,0.8175867818612998,0.013946783272238306,81
0.585550594329834,0.015850178460821613,0.024157285690307617,0.0009327450886200153,True,balanced,20,log2,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8151182982418059,0.8235656554673625,0.8230038780761842,0.8435613062230437,0.8230888804951042,0.8256676037007,0.009482993932008948,56
1.908236598968506,0.12931729132431471,0.12849526405334472,0.07886416363469738,True,balanced,20,log2,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.807275160986904,0.8224167300931464,0.8405385814214781,0.848294733790004,0.8270258883691199,0.8291102189321304,0.01431481792915857,33
0.5941171646118164,0.047691728846329814,0.02575969696044922,0.002695671602566129,True,balanced,20,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.804048187540699,0.8166213620383458,0.8367293682722627,0.845047298031967,0.8363163552895372,0.8277525142345624,0.01509192155991252,44
2.3233290195465086,0.1501725361960337,0.06528654098510742,0.004169748384163704,True,balanced,20,log2,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8098147746183344,0.8326700735747163,0.8378782936464789,0.8457468014932406,0.8343478513525293,0.8320915589370598,0.012013597313864186,19
0.7266127586364746,0.09511654421532227,0.02582836151123047,0.003362860936390854,True,balanced,20,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8213479487736053,0.8265630096770686,0.8360298648109891,0.8383530861512812,0.832255861928698,0.8309099542683285,0.006224998634260349,25
1.7918829917907715,0.039869463955865235,0.06677250862121582,0.00436205357893734,True,balanced,20,log2,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8117755589320599,0.8278242905295204,0.8388025080642239,0.8393896560472618,0.8460353894877531,0.8327654806121638,0.012011728050435013,11
0.7650367736816406,0.021033606310825362,0.026691961288452148,0.00407580250106633,True,balanced,,sqrt,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7998914695029303,0.8089413214453989,0.8320213112971622,0.8352687470551992,0.8051253740883866,0.8162496446778154,0.014527371426805042,83
2.2914499759674074,0.025248483988028245,0.06822476387023926,0.00833264548214478,True,balanced,,sqrt,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8001230012300122,0.8233663151027509,0.8214055307890253,0.8488818817730419,0.8254859517099108,0.8238525361209481,0.015481933098753476,61
0.7220497608184815,0.013132913355881223,0.025090360641479494,0.0033028909287314647,True,balanced,,sqrt,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8102742203892628,0.8195317313616759,0.8393896560472618,0.8455220905367693,0.8351468750907982,0.8299729146851534,0.013071179135655028,30
2.2208908557891847,0.045755122681692115,0.06679110527038574,0.009079040250404596,True,balanced,,sqrt,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8171948484190724,0.8319959407053025,0.8294733790003987,0.8435613062230437,0.8224133422436587,0.8289277633182952,0.00898833645193467,34
0.7443410396575928,0.0204210187980954,0.022687721252441406,0.0018392942321919484,True,balanced,,sqrt,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8192713985963389,0.8287485049472654,0.8278496611213801,0.8409010184480447,0.8254278408925821,0.8284396848011223,0.007054884970677714,39
2.1702871799468992,0.09180738911388232,0.06099114418029785,0.004064125933919911,True,balanced,,sqrt,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8269987699876998,0.8273748686165778,0.8472327933021637,0.8449349425537314,0.8275198303164134,0.8348122409553171,0.009233453276478237,4
0.7330169200897216,0.021383890425500287,0.028368806838989256,0.002732857541776056,True,balanced,,sqrt,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8165038709210621,0.8308216447392266,0.8388025080642239,0.8497807255989271,0.8263503501176744,0.8324518198882227,0.011268049468082419,13
1.984657621383667,0.037070898227084294,0.06747183799743653,0.008048969767845625,True,balanced,,sqrt,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8211164170465234,0.8270124315900113,0.8367293682722627,0.8553260121053967,0.8440668855507453,0.8368502229129879,0.012147299262895818,2
0.6321506500244141,0.013575991282503402,0.02546229362487793,0.002861593648893218,True,balanced,,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7863975110339338,0.8166721032220652,0.8289116016092204,0.8244282555905911,0.8115829386640323,0.8135984820239685,0.01486726613767589,89
2.170677137374878,0.09519054178676002,0.07024340629577637,0.011413471610845088,True,balanced,,log2,1,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7912415888864771,0.8196694574317713,0.8211808198325541,0.8333079627414737,0.8136749280878636,0.8158149513960279,0.013842579612015009,87
0.7820169448852539,0.08040894649930239,0.028191471099853517,0.004822262509166338,True,balanced,,log2,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8131575139280804,0.8310717262875575,0.8295857344786344,0.8495560146424559,0.8279483975942121,0.8302638773861881,0.011586959696081756,28
1.860469150543213,0.10610467902009607,0.07047147750854492,0.005169141242303425,True,balanced,,log2,1,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.818808335142175,0.8263382987205974,0.841125729404516,0.837791308760103,0.8249338989452886,0.829799514194536,0.008349996079433925,32
0.584515380859375,0.011301781005792069,0.024364948272705078,0.003924829260882949,True,balanced,,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8078539903046089,0.8250516472762857,0.8291109419738321,0.8422746547787322,0.82450533166749,0.8257593132001897,0.011015114812215608,54
1.8126695156097412,0.09776220600477119,0.07333965301513672,0.012880617017957926,True,balanced,,log2,2,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8185804210983286,0.8325577180964807,0.836954079228734,0.844123083614222,0.8293648487665979,0.8323160301608727,0.008465847286660807,15
0.6137536048889161,0.061258749231859325,0.034345054626464845,0.016846078012313373,True,balanced,,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8106215179798857,0.8240150773803052,0.8321082961835381,0.8490812221376536,0.8286893105151524,0.828903084839307,0.012454594395712207,36
1.8009489536285401,0.08808964842634444,0.06111941337585449,0.002032293123196398,True,balanced,,log2,2,5,300,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8195029303234209,0.8162842956036389,0.8399514334384401,0.8451596535102026,0.8363163552895372,0.8314429336330479,0.011459853382213732,21
0.5765681743621827,0.023902117043093616,0.021595478057861328,0.001323310634364892,True,,10,sqrt,1,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7981622169162867,0.8081294625058896,0.8271755282519662,0.8491065927295132,0.8236409332597263,0.8212429467326764,0.017447132649964774,72
1.6601908206939697,0.034092142084990285,0.049674272537231445,0.002096080300566974,True,,10,sqrt,1,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.80300629476883,0.8158602442825559,0.8301728824616723,0.8393026711608857,0.8197039253857106,0.821609203611931,0.012402775699513922,70
0.5437402248382568,0.014502218708642,0.019002580642700197,0.0007788088713366289,True,,10,sqrt,1,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8159250416033572,0.8127505345946142,0.8309847414011815,0.8403392410568664,0.8216724293227184,0.8243343975957474,0.010122957199038073,59
1.6400497913360597,0.06371406268661399,0.05042862892150879,0.003670662831880529,True,,10,sqrt,1,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8069278633962811,0.8158602442825559,0.8321336667753978,0.8461092385198072,0.8187814161606183,0.823962485826932,0.013710689371562562,60
0.547504472732544,0.022464601874131955,0.02139434814453125,0.0026340448994443258,True,,10,sqrt,2,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8018522538166558,0.8218549527019681,0.836867094342358,0.8393026711608857,0.8128759043495947,0.8225505752742924,0.014199289378330735,64
1.6495982170104981,0.05377746044483532,0.0482276439666748,0.0018717645001032517,True,,10,sqrt,2,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8049670790825556,0.8138994599688304,0.8321336667753978,0.8393026711608857,0.8207499200976262,0.8222105594170591,0.012321962496411052,65
0.5380585670471192,0.020406009022983288,0.018235445022583008,0.002031670555752783,True,,10,sqrt,2,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8000072353664713,0.8178210285962815,0.8369794498205936,0.8432242397883367,0.8088154109887555,0.8213694729120877,0.016418546434394582,71
1.688835334777832,0.10180126743920855,0.05072026252746582,0.002028539269079081,True,,10,sqrt,2,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8039288039939223,0.8159725997607916,0.836867094342358,0.8374542423253959,0.8225949385478106,0.8233635357940556,0.012757896232041028,63
0.5019631862640381,0.038478229206587895,0.02400236129760742,0.006657422734733972,True,,10,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7921640981115694,0.8166721032220652,0.8155231778478489,0.822692182233337,0.8068469070517477,0.8107796936933136,0.010593731399522749,92
1.4337570667266846,0.08734174931595741,0.05320229530334473,0.004721965107900036,True,,10,log2,1,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7902033137978439,0.8156355333260845,0.8262513138342213,0.8314595339059838,0.80776941627684,0.8142638222281947,0.014576415341463476,88
0.465535306930542,0.030534215286381932,0.022013473510742187,0.0030607149705936328,True,,10,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7870884885319441,0.813674749012359,0.818520532057555,0.8207313979196115,0.800941395240724,0.8081913125524387,0.01258495192424272,95
1.3670363426208496,0.03978307357289983,0.05659465789794922,0.006248780763455904,True,,10,log2,1,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.7903190796613848,0.803171323982458,0.8282120981479468,0.8315718893842194,0.8048784031147398,0.8116305588581497,0.01577297382099248,91
0.45276527404785155,0.01607890398993823,0.020678234100341798,0.0015924295374253885,True,,10,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7892808045727516,0.8129752455510855,0.8203689608930449,0.8254648254865717,0.8109074004125868,0.8117994473832081,0.012405213772099756,90
1.4710944652557374,0.08981573129293294,0.05122165679931641,0.00331404625036911,True,,10,log2,2,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7833984516315751,0.8088289659671632,0.81759631763981,0.8218803232938277,0.7998954005288084,0.806319891812237,0.013727685665540756,96
0.4732555866241455,0.015135237032939295,0.02180614471435547,0.0022771269827362465,True,,10,log2,2,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7971239418276536,0.8079047515494183,0.8232539596245152,0.8248776775035338,0.7959583926547926,0.8098237446319828,0.012362904843263628,93
1.3996267795562745,0.07972018701751706,0.047402238845825194,0.0022946644202114707,True,,10,log2,2,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7853592359453005,0.8069805371316734,0.8184081765793194,0.8324961038019644,0.8037089229160008,0.8093905952748518,0.015689342300759437,94
0.7953952312469482,0.053194399098709245,0.025093889236450194,0.003484396246850712,True,,20,sqrt,1,2,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8129259822009984,0.8307346598528507,0.8398644485520641,0.8412634554746112,0.8245634424848185,0.8298703977130686,0.01044707382205055,31
2.172986650466919,0.05965404184287536,0.06081500053405762,0.002629106401373278,True,,20,sqrt,1,2,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8194993126401853,0.8237033815374579,0.832945525714907,0.8498060961907868,0.8295464450707499,0.8311001522308175,0.010440531064713734,24
0.7504017353057861,0.01289213790594773,0.026420116424560547,0.0021421096677018553,True,,20,sqrt,1,5,100,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8117719412488242,0.8219673081802037,0.8389402341343191,0.8500308071472582,0.8208734055844495,0.828716739259011,0.013805855424669417,38
2.0658342361450197,0.04917254861911844,0.06053600311279297,0.004554635975335861,True,,20,sqrt,1,5,300,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8176542941900007,0.8267007357471639,0.8350186655068681,0.851879235982748,0.8294229595839265,0.8321351782021414,0.011355418205270789,18
